,R_fighter,B_fighter,weight_class,rounds,title_bout,prediction
3354,Jessica Eye,Antonio Carlos Junior,Welterweight,5,0,[0.45062891 0.54937109]
3355,Dustin Poirier,Kevin Holland,Welterweight,5,0,[0.39936947 0.60063053]
3356,Dustin Poirier,Michael Johnson,Welterweight,5,0,[0.45764869 0.54235131]
3357,Dustin Poirier,Israel Adesanya,Welterweight,5,0,[0.33194061 0.66805939]
3358,Dustin Poirier,Alessio Di Chirico,Welterweight,5,0,[0.39408236 0.60591764]
3359,Dustin Poirier,Carlos Condit,Welterweight,5,0,[0.44830795 0.55169205]
3360,Dustin Poirier,Aleksandar Rakic,Welterweight,5,0,[0.32831988 0.67168012]
3361,Dustin Poirier,Omari Akhmedov,Welterweight,5,0,[0.41145235 0.58854765]
3362,Dustin Poirier,JJ Aldrich,Welterweight,5,0,[0.4171603 0.5828397]
3363,Dustin Poirier,Pedro Munhoz,Welterweight,5,0,[0.40234804 0.59765196]
3364,Dustin Poirier,Michael Chiesa,Welterweight,5,0,[0.31346976 0.68653024]
3365,Dustin Poirier,Ashley Yoder,Welterweight,5,0,[0.42983252 0.57016748]
3366,Dustin Poirier,Jan Blachowicz,Welterweight,5,0,[0.44556118 0.55443882]
3367,Dustin Poirier,Max Griffin,Welterweight,5,0,[0.39853765 0.60146235]
3368,Dustin Poirier,Frankie Edgar,Welterweight,5,0,[0.4609371 0.5390629]
3369,Dustin Poirier,Drew Dober,Welterweight,5,0,[0.36146631 0.63853369]
3370,Dustin Poirier,Calvin Kattar,Welterweight,5,0,[0.33644493 0.66355507]
3371,Dustin Poirier,Alistair Overeem,Welterweight,5,0,[0.48328008 0.51671992]
3372,Dustin Poirier,Derek Brunson,Welterweight,5,0,[0.42076177 0.57923823]
3373,Dustin Poirier,Li Jingliang,Welterweight,5,0,[0.4097512 0.5902488]
3374,Dustin Poirier,Jared Gordon,Welterweight,5,0,[0.2813107 0.7186893]
3375,Dustin Poirier,Beneil Dariush,Welterweight,5,0,[0.34290982 0.65709018]
3376,Dustin Poirier,Cortney Casey,Welterweight,5,0,[0.50478439 0.49521561]
3377,Dustin Poirier,Andre Ewell,Welterweight,5,0,[0.45174524 0.54825476]
3378,Dustin Poirier,Jonathan Martinez,Welterweight,5,0,[0.42025077 0.57974923]
3379,Dustin Poirier,Rani Yahya,Welterweight,5,0,[0.43833419 0.56166581]
3380,Dustin Poirier,Alexa Grasso,Welterweight,5,0,[0.38239302 0.61760698]
3381,Dustin Poirier,Cory Sandhagen,Welterweight,5,0,[0.28339567 0.71660433]
3382,Dustin Poirier,Brian Kelleher,Welterweight,5,0,[0.44333918 0.55666082]
3383,Dustin Poirier,Clay Guida,Welterweight,5,0,[0.46358563 0.53641437]
3384,Dustin Poirier,Alexis Davis,Welterweight,5,0,[0.35579895 0.64420105]
3385,Dustin Poirier,Andrei Arlovski,Welterweight,5,0,[0.5577696 0.4422304]
3386,Dustin Poirier,Douglas Silva de Andrade,Welterweight,5,0,[0.48267555 0.51732445]
3387,Dustin Poirier,Antonio Carlos Junior,Welterweight,5,0,[0.38205004 0.61794996]
3388,Kevin Holland,Michael Johnson,Welterweight,5,0,[0.608863 0.391137]
3389,Kevin Holland,Israel Adesanya,Welterweight,5,0,[0.30930655 0.69069345]
3390,Kevin Holland,Alessio Di Chirico,Welterweight,5,0,[0.43783281 0.56216719]
3391,Kevin Holland,Carlos Condit,Welterweight,5,0,[0.37612749 0.62387251]
3392,Kevin Holland,Aleksandar Rakic,Welterweight,5,0,[0.36303171 0.63696829]
3393,Kevin Holland,Omari Akhmedov,Welterweight,5,0,[0.33820103 0.66179897]
3394,Kevin Holland,JJ Aldrich,Welterweight,5,0,[0.3381425 0.6618575]
3395,Kevin Holland,Pedro Munhoz,Welterweight,5,0,[0.2942566 0.7057434]
3396,Kevin Holland,Michael Chiesa,Welterweight,5,0,[0.29554717 0.70445283]
3397,Kevin Holland,Ashley Yoder,Welterweight,5,0,[0.35160571 0.64839429]
3398,Kevin Holland,Jan Blachowicz,Welterweight,5,0,[0.33107833 0.66892167]
3399,Kevin Holland,Max Griffin,Welterweight,5,0,[0.39538361 0.60461639]
3400,Kevin Holland,Frankie Edgar,Welterweight,5,0,[0.38279534 0.61720466]
3401,Kevin Holland,Drew Dober,Welterweight,5,0,[0.37562487 0.62437513]
3402,Kevin Holland,Calvin Kattar,Welterweight,5,0,[0.19959291 0.80040709]
3403,Kevin Holland,Alistair Overeem,Welterweight,5,0,[0.23458223 0.76541777]
3404,Kevin Holland,Derek Brunson,Welterweight,5,0,[0.16034708 0.83965292]
3405,Kevin Holland,Li Jingliang,Welterweight,5,0,[0.29164912 0.70835088]
3406,Kevin Holland,Jared Gordon,Welterweight,5,0,[0.33751976 0.66248024]
3407,Kevin Holland,Beneil Dariush,Welterweight,5,0,[0.27153693 0.72846307]
3408,Kevin Holland,Cortney Casey,Welterweight,5,0,[0.48312805 0.51687195]
3409,Kevin Holland,Andre Ewell,Welterweight,5,0,[0.42450818 0.57549182]
3410,Kevin Holland,Jonathan Martinez,Welterweight,5,0,[0.24591048 0.75408952]
3411,Kevin Holland,Rani Yahya,Welterweight,5,0,[0.43774658 0.56225342]
3412,Kevin Holland,Alexa Grasso,Welterweight,5,0,[0.24397361 0.75602639]
3413,Kevin Holland,Cory Sandhagen,Welterweight,5,0,[0.37029871 0.62970129]
3414,Kevin Holland,Brian Kelleher,Welterweight,5,0,[0.47898452 0.52101548]
3415,Kevin Holland,Clay Guida,Welterweight,5,0,[0.4400995 0.5599005]
3416,Kevin Holland,Alexis Davis,Welterweight,5,0,[0.29697556 0.70302444]
3417,Kevin Holland,Andrei Arlovski,Welterweight,5,0,[0.49673593 0.50326407]
3418,Kevin Holland,Douglas Silva de Andrade,Welterweight,5,0,[0.36181898 0.63818102]
3419,Kevin Holland,Antonio Carlos Junior,Welterweight,5,0,[0.40735042 0.59264958]
3420,Michael Johnson,Israel Adesanya,Welterweight,5,0,[0.37300011 0.62699989]
3421,Michael Johnson,Alessio Di Chirico,Welterweight,5,0,[0.54537887 0.45462113]
3422,Michael Johnson,Carlos Condit,Welterweight,5,0,[0.45439184 0.54560816]
3423,Michael Johnson,Aleksandar Rakic,Welterweight,5,0,[0.36375312 0.63624688]
3424,Michael Johnson,Omari Akhmedov,Welterweight,5,0,[0.5300195 0.4699805]
3425,Michael Johnson,JJ Aldrich,Welterweight,5,0,[0.5219931 0.4780069]
3426,Michael Johnson,Pedro Munhoz,Welterweight,5,0,[0.3828587 0.6171413]
3427,Michael Johnson,Michael Chiesa,Welterweight,5,0,[0.3070213 0.6929787]
3428,Michael Johnson,Ashley Yoder,Welterweight,5,0,[0.51807666 0.48192334]
3429,Michael Johnson,Jan Blachowicz,Welterweight,5,0,[0.3993316 0.6006684]
3430,Michael Johnson,Max Griffin,Welterweight,5,0,[0.53012729 0.46987271]
3431,Michael Johnson,Frankie Edgar,Welterweight,5,0,[0.5743531 0.4256469]
3432,Michael Johnson,Drew Dober,Welterweight,5,0,[0.41553277 0.58446723]
3433,Michael Johnson,Calvin Kattar,Welterweight,5,0,[0.42831421 0.57168579]
3434,Michael Johnson,Alistair Overeem,Welterweight,5,0,[0.50759766 0.49240234]
3435,Michael Johnson,Derek Brunson,Welterweight,5,0,[0.48508913 0.51491087]
3436,Michael Johnson,Li Jingliang,Welterweight,5,0,[0.50339976 0.49660024]
3437,Michael Johnson,Jared Gordon,Welterweight,5,0,[0.39754399 0.60245601]
3438,Michael Johnson,Beneil Dariush,Welterweight,5,0,[0.35914992 0.64085008]
3439,Michael Johnson,Cortney Casey,Welterweight,5,0,[0.57131328 0.42868672]
3440,Michael Johnson,Andre Ewell,Welterweight,5,0,[0.6041834 0.3958166]
3441,Michael Johnson,Jonathan Martinez,Welterweight,5,0,[0.45411238 0.54588762]
3442,Michael Johnson,Rani Yahya,Welterweight,5,0,[0.4588838 0.5411162]
3443,Michael Johnson,Alexa Grasso,Welterweight,5,0,[0.45244749 0.54755251]
3444,Michael Johnson,Cory Sandhagen,Welterweight,5,0,[0.38143748 0.61856252]
3445,Michael Johnson,Brian Kelleher,Welterweight,5,0,[0.50586788 0.49413212]
3446,Michael Johnson,Clay Guida,Welterweight,5,0,[0.55302686 0.44697314]
3447,Michael Johnson,Alexis Davis,Welterweight,5,0,[0.43843748 0.56156252]
3448,Michael Johnson,Andrei Arlovski,Welterweight,5,0,[0.65342869 0.34657131]
3449,Michael Johnson,Douglas Silva de Andrade,Welterweight,5,0,[0.55746985 0.44253015]
3450,Michael Johnson,Antonio Carlos Junior,Welterweight,5,0,[0.44166045 0.55833955]
3451,Israel Adesanya,Alessio Di Chirico,Welterweight,5,0,[0.53492552 0.46507448]
3452,Israel Adesanya,Carlos Condit,Welterweight,5,0,[0.41996804 0.58003196]
3453,Israel Adesanya,Aleksandar Rakic,Welterweight,5,0,[0.42063741 0.57936259]
3454,Israel Adesanya,Omari Akhmedov,Welterweight,5,0,[0.41238613 0.58761387]
3455,Israel Adesanya,JJ Aldrich,Welterweight,5,0,[0.44858435 0.55141565]
3456,Israel Adesanya,Pedro Munhoz,Welterweight,5,0,[0.30570018 0.69429982]
3457,Israel Adesanya,Michael Chiesa,Welterweight,5,0,[0.31665029 0.68334971]
3458,Israel Adesanya,Ashley Yoder,Welterweight,5,0,[0.4093386 0.5906614]
3459,Israel Adesanya,Jan Blachowicz,Welterweight,5,0,[0.32274387 0.67725613]
3460,Israel Adesanya,Max Griffin,Welterweight,5,0,[0.46659136 0.53340864]
3461,Israel Adesanya,Frankie Edgar,Welterweight,5,0,[0.53598247 0.46401753]
3462,Israel Adesanya,Drew Dober,Welterweight,5,0,[0.41796705 0.58203295]
3463,Israel Adesanya,Calvin Kattar,Welterweight,5,0,[0.35183481 0.64816519]
3464,Israel Adesanya,Alistair Overeem,Welterweight,5,0,[0.47118166 0.52881834]
3465,Israel Adesanya,Derek Brunson,Welterweight,5,0,[0.33998919 0.66001081]
3466,Israel Adesanya,Li Jingliang,Welterweight,5,0,[0.43280052 0.56719948]
3467,Israel Adesanya,Jared Gordon,Welterweight,5,0,[0.34846152 0.65153848]
3468,Israel Adesanya,Beneil Dariush,Welterweight,5,0,[0.35057366 0.64942634]
3469,Israel Adesanya,Cortney Casey,Welterweight,5,0,[0.5107332 0.4892668]
3470,Israel Adesanya,Andre Ewell,Welterweight,5,0,[0.59667755 0.40332245]
3471,Israel Adesanya,Jonathan Martinez,Welterweight,5,0,[0.40973098 0.59026902]
3472,Israel Adesanya,Rani Yahya,Welterweight,5,0,[0.44646711 0.55353289]
3473,Israel Adesanya,Alexa Grasso,Welterweight,5,0,[0.40645773 0.59354227]
3474,Israel Adesanya,Cory Sandhagen,Welterweight,5,0,[0.3413501 0.6586499]
3475,Israel Adesanya,Brian Kelleher,Welterweight,5,0,[0.51231755 0.48768245]
3476,Israel Adesanya,Clay Guida,Welterweight,5,0,[0.49237482 0.50762518]
3477,Israel Adesanya,Alexis Davis,Welterweight,5,0,[0.36931996 0.63068004]
3478,Israel Adesanya,Andrei Arlovski,Welterweight,5,0,[0.58680045 0.41319955]
3479,Israel Adesanya,Douglas Silva de Andrade,Welterweight,5,0,[0.52828861 0.47171139]
3480,Israel Adesanya,Antonio Carlos Junior,Welterweight,5,0,[0.38013034 0.61986966]
3481,Alessio Di Chirico,Carlos Condit,Welterweight,5,0,[0.5416964 0.4583036]
3482,Alessio Di Chirico,Aleksandar Rakic,Welterweight,5,0,[0.43909095 0.56090905]
3483,Alessio Di Chirico,Omari Akhmedov,Welterweight,5,0,[0.5808661 0.4191339]
3484,Alessio Di Chirico,JJ Aldrich,Welterweight,5,0,[0.51412426 0.48587574]
3485,Alessio Di Chirico,Pedro Munhoz,Welterweight,5,0,[0.43341906 0.56658094]
3486,Alessio Di Chirico,Michael Chiesa,Welterweight,5,0,[0.37927746 0.62072254]
3487,Alessio Di Chirico,Ashley Yoder,Welterweight,5,0,[0.53203385 0.46796615]
3488,Alessio Di Chirico,Jan Blachowicz,Welterweight,5,0,[0.5119332 0.4880668]
3489,Alessio Di Chirico,Max Griffin,Welterweight,5,0,[0.66166083 0.33833917]
3490,Alessio Di Chirico,Frankie Edgar,Welterweight,5,0,[0.61968467 0.38031533]
3491,Alessio Di Chirico,Drew Dober,Welterweight,5,0,[0.55376711 0.44623289]
3492,Alessio Di Chirico,Calvin Kattar,Welterweight,5,0,[0.48865847 0.51134153]
3493,Alessio Di Chirico,Alistair Overeem,Welterweight,5,0,[0.60691603 0.39308397]
3494,Alessio Di Chirico,Derek Brunson,Welterweight,5,0,[0.5592214 0.4407786]
3495,Alessio Di Chirico,Li Jingliang,Welterweight,5,0,[0.56197745 0.43802255]
3496,Alessio Di Chirico,Jared Gordon,Welterweight,5,0,[0.41616269 0.58383731]
3497,Alessio Di Chirico,Beneil Dariush,Welterweight,5,0,[0.3755426 0.6244574]
3498,Alessio Di Chirico,Cortney Casey,Welterweight,5,0,[0.60742068 0.39257932]
3499,Alessio Di Chirico,Andre Ewell,Welterweight,5,0,[0.65721696 0.34278304]
3500,Alessio Di Chirico,Jonathan Martinez,Welterweight,5,0,[0.57127902 0.42872098]
3501,Alessio Di Chirico,Rani Yahya,Welterweight,5,0,[0.5264458 0.4735542]
3502,Alessio Di Chirico,Alexa Grasso,Welterweight,5,0,[0.51322216 0.48677784]
3503,Alessio Di Chirico,Cory Sandhagen,Welterweight,5,0,[0.43925958 0.56074042]
3504,Alessio Di Chirico,Brian Kelleher,Welterweight,5,0,[0.59119349 0.40880651]
3505,Alessio Di Chirico,Clay Guida,Welterweight,5,0,[0.53175557 0.46824443]
3506,Alessio Di Chirico,Alexis Davis,Welterweight,5,0,[0.49873326 0.50126674]
3507,Alessio Di Chirico,Andrei Arlovski,Welterweight,5,0,[0.7315005 0.2684995]
3508,Alessio Di Chirico,Douglas Silva de Andrade,Welterweight,5,0,[0.56260221 0.43739779]
3509,Alessio Di Chirico,Antonio Carlos Junior,Welterweight,5,0,[0.50728654 0.49271346]
3510,Carlos Condit,Aleksandar Rakic,Welterweight,5,0,[0.38524446 0.61475554]
3511,Carlos Condit,Omari Akhmedov,Welterweight,5,0,[0.50674122 0.49325878]
3512,Carlos Condit,JJ Aldrich,Welterweight,5,0,[0.50268381 0.49731619]
3513,Carlos Condit,Pedro Munhoz,Welterweight,5,0,[0.3474352 0.6525648]
3514,Carlos Condit,Michael Chiesa,Welterweight,5,0,[0.30198699 0.69801301]
3515,Carlos Condit,Ashley Yoder,Welterweight,5,0,[0.46150544 0.53849456]
3516,Carlos Condit,Jan Blachowicz,Welterweight,5,0,[0.44525192 0.55474808]
3517,Carlos Condit,Max Griffin,Welterweight,5,0,[0.578485 0.421515]
3518,Carlos Condit,Frankie Edgar,Welterweight,5,0,[0.56432445 0.43567555]
3519,Carlos Condit,Drew Dober,Welterweight,5,0,[0.44171639 0.55828361]
3520,Carlos Condit,Calvin Kattar,Welterweight,5,0,[0.40299065 0.59700935]
3521,Carlos Condit,Alistair Overeem,Welterweight,5,0,[0.55384689 0.44615311]
3522,Carlos Condit,Derek Brunson,Welterweight,5,0,[0.46634078 0.53365922]
3523,Carlos Condit,Li Jingliang,Welterweight,5,0,[0.49972197 0.50027803]
3524,Carlos Condit,Jared Gordon,Welterweight,5,0,[0.36822076 0.63177924]
3525,Carlos Condit,Beneil Dariush,Welterweight,5,0,[0.36422444 0.63577556]
3526,Carlos Condit,Cortney Casey,Welterweight,5,0,[0.58899798 0.41100202]
3527,Carlos Condit,Andre Ewell,Welterweight,5,0,[0.60377573 0.39622427]
3528,Carlos Condit,Jonathan Martinez,Welterweight,5,0,[0.48065139 0.51934861]
3529,Carlos Condit,Rani Yahya,Welterweight,5,0,[0.47144728 0.52855272]
3530,Carlos Condit,Alexa Grasso,Welterweight,5,0,[0.47584418 0.52415582]
3531,Carlos Condit,Cory Sandhagen,Welterweight,5,0,[0.34249883 0.65750117]
3532,Carlos Condit,Brian Kelleher,Welterweight,5,0,[0.58880354 0.41119646]
3533,Carlos Condit,Clay Guida,Welterweight,5,0,[0.5776311 0.4223689]
3534,Carlos Condit,Alexis Davis,Welterweight,5,0,[0.47651989 0.52348011]
3535,Carlos Condit,Andrei Arlovski,Welterweight,5,0,[0.65852377 0.34147623]
3536,Carlos Condit,Douglas Silva de Andrade,Welterweight,5,0,[0.51717212 0.48282788]
3537,Carlos Condit,Antonio Carlos Junior,Welterweight,5,0,[0.41532347 0.58467653]
3538,Aleksandar Rakic,Omari Akhmedov,Welterweight,5,0,[0.6007665 0.3992335]
3539,Aleksandar Rakic,JJ Aldrich,Welterweight,5,0,[0.48241183 0.51758817]
3540,Aleksandar Rakic,Pedro Munhoz,Welterweight,5,0,[0.43952077 0.56047923]
3541,Aleksandar Rakic,Michael Chiesa,Welterweight,5,0,[0.42431386 0.57568614]
3542,Aleksandar Rakic,Ashley Yoder,Welterweight,5,0,[0.59806041 0.40193959]
3543,Aleksandar Rakic,Jan Blachowicz,Welterweight,5,0,[0.52835927 0.47164073]
3544,Aleksandar Rakic,Max Griffin,Welterweight,5,0,[0.64471676 0.35528324]
3545,Aleksandar Rakic,Frankie Edgar,Welterweight,5,0,[0.58416464 0.41583536]
3546,Aleksandar Rakic,Drew Dober,Welterweight,5,0,[0.52844603 0.47155397]
3547,Aleksandar Rakic,Calvin Kattar,Welterweight,5,0,[0.41485069 0.58514931]
3548,Aleksandar Rakic,Alistair Overeem,Welterweight,5,0,[0.54975566 0.45024434]
3549,Aleksandar Rakic,Derek Brunson,Welterweight,5,0,[0.52440162 0.47559838]
3550,Aleksandar Rakic,Li Jingliang,Welterweight,5,0,[0.57335091 0.42664909]
3551,Aleksandar Rakic,Jared Gordon,Welterweight,5,0,[0.47759195 0.52240805]
3552,Aleksandar Rakic,Beneil Dariush,Welterweight,5,0,[0.40911126 0.59088874]
3553,Aleksandar Rakic,Cortney Casey,Welterweight,5,0,[0.64187877 0.35812123]
3554,Aleksandar Rakic,Andre Ewell,Welterweight,5,0,[0.69779562 0.30220438]
3555,Aleksandar Rakic,Jonathan Martinez,Welterweight,5,0,[0.53325898 0.46674102]
3556,Aleksandar Rakic,Rani Yahya,Welterweight,5,0,[0.64401935 0.35598065]
3557,Aleksandar Rakic,Alexa Grasso,Welterweight,5,0,[0.49329324 0.50670676]
3558,Aleksandar Rakic,Cory Sandhagen,Welterweight,5,0,[0.45319414 0.54680586]
3559,Aleksandar Rakic,Brian Kelleher,Welterweight,5,0,[0.63451886 0.36548114]
3560,Aleksandar Rakic,Clay Guida,Welterweight,5,0,[0.660067 0.339933]
3561,Aleksandar Rakic,Alexis Davis,Welterweight,5,0,[0.59278071 0.40721929]
3562,Aleksandar Rakic,Andrei Arlovski,Welterweight,5,0,[0.64983107 0.35016893]
3563,Aleksandar Rakic,Douglas Silva de Andrade,Welterweight,5,0,[0.70348425 0.29651575]
3564,Aleksandar Rakic,Antonio Carlos Junior,Welterweight,5,0,[0.56227788 0.43772212]
3565,Omari Akhmedov,JJ Aldrich,Welterweight,5,0,[0.46699177 0.53300823]
3566,Omari Akhmedov,Pedro Munhoz,Welterweight,5,0,[0.37791502 0.62208498]
3567,Omari Akhmedov,Michael Chiesa,Welterweight,5,0,[0.30010562 0.69989438]
3568,Omari Akhmedov,Ashley Yoder,Welterweight,5,0,[0.47689652 0.52310348]
3569,Omari Akhmedov,Jan Blachowicz,Welterweight,5,0,[0.45790191 0.54209809]
3570,Omari Akhmedov,Max Griffin,Welterweight,5,0,[0.50551129 0.49448871]
3571,Omari Akhmedov,Frankie Edgar,Welterweight,5,0,[0.57161583 0.42838417]
3572,Omari Akhmedov,Drew Dober,Welterweight,5,0,[0.3805671 0.6194329]
3573,Omari Akhmedov,Calvin Kattar,Welterweight,5,0,[0.43367947 0.56632053]
3574,Omari Akhmedov,Alistair Overeem,Welterweight,5,0,[0.5590274 0.4409726]
3575,Omari Akhmedov,Derek Brunson,Welterweight,5,0,[0.51460777 0.48539223]
3576,Omari Akhmedov,Li Jingliang,Welterweight,5,0,[0.42915813 0.57084187]
3577,Omari Akhmedov,Jared Gordon,Welterweight,5,0,[0.30618838 0.69381162]
3578,Omari Akhmedov,Beneil Dariush,Welterweight,5,0,[0.29423824 0.70576176]
3579,Omari Akhmedov,Cortney Casey,Welterweight,5,0,[0.58000114 0.41999886]
3580,Omari Akhmedov,Andre Ewell,Welterweight,5,0,[0.59637869 0.40362131]
3581,Omari Akhmedov,Jonathan Martinez,Welterweight,5,0,[0.5046462 0.4953538]
3582,Omari Akhmedov,Rani Yahya,Welterweight,5,0,[0.50131961 0.49868039]
3583,Omari Akhmedov,Alexa Grasso,Welterweight,5,0,[0.42292808 0.57707192]
3584,Omari Akhmedov,Cory Sandhagen,Welterweight,5,0,[0.29353433 0.70646567]
3585,Omari Akhmedov,Brian Kelleher,Welterweight,5,0,[0.59162634 0.40837366]
3586,Omari Akhmedov,Clay Guida,Welterweight,5,0,[0.57574938 0.42425062]
3587,Omari Akhmedov,Alexis Davis,Welterweight,5,0,[0.44954459 0.55045541]
3588,Omari Akhmedov,Andrei Arlovski,Welterweight,5,0,[0.68782647 0.31217353]
3589,Omari Akhmedov,Douglas Silva de Andrade,Welterweight,5,0,[0.54911825 0.45088175]
3590,Omari Akhmedov,Antonio Carlos Junior,Welterweight,5,0,[0.37181256 0.62818744]
3591,JJ Aldrich,Pedro Munhoz,Welterweight,5,0,[0.37857143 0.62142857]
3592,JJ Aldrich,Michael Chiesa,Welterweight,5,0,[0.40232 0.59768]
3593,JJ Aldrich,Ashley Yoder,Welterweight,5,0,[0.53217435 0.46782565]
3594,JJ Aldrich,Jan Blachowicz,Welterweight,5,0,[0.49014153 0.50985847]
3595,JJ Aldrich,Max Griffin,Welterweight,5,0,[0.58979463 0.41020537]
3596,JJ Aldrich,Frankie Edgar,Welterweight,5,0,[0.48774528 0.51225472]
3597,JJ Aldrich,Drew Dober,Welterweight,5,0,[0.50349898 0.49650102]
3598,JJ Aldrich,Calvin Kattar,Welterweight,5,0,[0.50068194 0.49931806]
3599,JJ Aldrich,Alistair Overeem,Welterweight,5,0,[0.5908784 0.4091216]
3600,JJ Aldrich,Derek Brunson,Welterweight,5,0,[0.50120485 0.49879515]
3601,JJ Aldrich,Li Jingliang,Welterweight,5,0,[0.54108559 0.45891441]
3602,JJ Aldrich,Jared Gordon,Welterweight,5,0,[0.43983166 0.56016834]
3603,JJ Aldrich,Beneil Dariush,Welterweight,5,0,[0.44545369 0.55454631]
3604,JJ Aldrich,Cortney Casey,Welterweight,5,0,[0.71354651 0.28645349]
3605,JJ Aldrich,Andre Ewell,Welterweight,5,0,[0.59471381 0.40528619]
3606,JJ Aldrich,Jonathan Martinez,Welterweight,5,0,[0.53580364 0.46419636]
3607,JJ Aldrich,Rani Yahya,Welterweight,5,0,[0.5573378 0.4426622]
3608,JJ Aldrich,Alexa Grasso,Welterweight,5,0,[0.52459547 0.47540453]
3609,JJ Aldrich,Cory Sandhagen,Welterweight,5,0,[0.42677275 0.57322725]
3610,JJ Aldrich,Brian Kelleher,Welterweight,5,0,[0.65720369 0.34279631]
3611,JJ Aldrich,Clay Guida,Welterweight,5,0,[0.62002853 0.37997147]
3612,JJ Aldrich,Alexis Davis,Welterweight,5,0,[0.4852978 0.5147022]
3613,JJ Aldrich,Andrei Arlovski,Welterweight,5,0,[0.6610508 0.3389492]
3614,JJ Aldrich,Douglas Silva de Andrade,Welterweight,5,0,[0.57641345 0.42358655]
3615,JJ Aldrich,Antonio Carlos Junior,Welterweight,5,0,[0.49745052 0.50254948]
3616,Pedro Munhoz,Michael Chiesa,Welterweight,5,0,[0.29075356 0.70924644]
3617,Pedro Munhoz,Ashley Yoder,Welterweight,5,0,[0.39030769 0.60969231]
3618,Pedro Munhoz,Jan Blachowicz,Welterweight,5,0,[0.35229215 0.64770785]
3619,Pedro Munhoz,Max Griffin,Welterweight,5,0,[0.39360976 0.60639024]
3620,Pedro Munhoz,Frankie Edgar,Welterweight,5,0,[0.42153527 0.57846473]
3621,Pedro Munhoz,Drew Dober,Welterweight,5,0,[0.34523957 0.65476043]
3622,Pedro Munhoz,Calvin Kattar,Welterweight,5,0,[0.3595783 0.6404217]
3623,Pedro Munhoz,Alistair Overeem,Welterweight,5,0,[0.3819335 0.6180665]
3624,Pedro Munhoz,Derek Brunson,Welterweight,5,0,[0.33675485 0.66324515]
3625,Pedro Munhoz,Li Jingliang,Welterweight,5,0,[0.34585381 0.65414619]
3626,Pedro Munhoz,Jared Gordon,Welterweight,5,0,[0.24761224 0.75238776]
3627,Pedro Munhoz,Beneil Dariush,Welterweight,5,0,[0.2947852 0.7052148]
3628,Pedro Munhoz,Cortney Casey,Welterweight,5,0,[0.4621309 0.5378691]
3629,Pedro Munhoz,Andre Ewell,Welterweight,5,0,[0.43125509 0.56874491]
3630,Pedro Munhoz,Jonathan Martinez,Welterweight,5,0,[0.36869459 0.63130541]
3631,Pedro Munhoz,Rani Yahya,Welterweight,5,0,[0.35265545 0.64734455]
3632,Pedro Munhoz,Alexa Grasso,Welterweight,5,0,[0.32207665 0.67792335]
3633,Pedro Munhoz,Cory Sandhagen,Welterweight,5,0,[0.26631803 0.73368197]
3634,Pedro Munhoz,Brian Kelleher,Welterweight,5,0,[0.47336486 0.52663514]
3635,Pedro Munhoz,Clay Guida,Welterweight,5,0,[0.42217083 0.57782917]
3636,Pedro Munhoz,Alexis Davis,Welterweight,5,0,[0.27066103 0.72933897]
3637,Pedro Munhoz,Andrei Arlovski,Welterweight,5,0,[0.5213399 0.4786601]
3638,Pedro Munhoz,Douglas Silva de Andrade,Welterweight,5,0,[0.42340207 0.57659793]
3639,Pedro Munhoz,Antonio Carlos Junior,Welterweight,5,0,[0.31937581 0.68062419]
3640,Michael Chiesa,Ashley Yoder,Welterweight,5,0,[0.34917105 0.65082895]
3641,Michael Chiesa,Jan Blachowicz,Welterweight,5,0,[0.37081765 0.62918235]
3642,Michael Chiesa,Max Griffin,Welterweight,5,0,[0.39236578 0.60763422]
